codeId		tcode		tablename					中文									英文														同义词	
DYAT11029		DYH011		中国民航主要运输生产指标统计					运输总周转量:国际航线:本月:实际完成数									TotalTransportTurnover:International:NumberOfActualCompletionThisMonth														运输总周转量[4_6]:国际航线:本月:实际完成数	
DYAT11030		DYH011		中国民航主要运输生产指标统计					旅客周转量:本月:实际完成数									RPK:NumberOfActualCompletionThisMonth														旅客周转量:本月:实际完成数	
DYAT11031		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:本月:实际完成数									PassengerTurnover:Domestic:NumberOfActualCompletionThisMonth														旅客周转量[4_6]:国内航线:本月:实际完成数	
DYAT11032		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:其中:港澳台航线:本月:实际完成数									"PassengerTurnover:Domestic:HongKong,Macao,Taiwan:ThisMonthTheNumberOfActualCompletion"														旅客周转量[4_6]:其中:港澳台航线:本月:实际完成数	
DYAT11033		DYH011		中国民航主要运输生产指标统计					旅客周转量:国际航线:本月:实际完成数									RPK:International:NumberOfActualCompletionThisMonth														旅客周转量[4_6]:国际航线:本月:实际完成数	
DYAT11034		DYH011		中国民航主要运输生产指标统计					旅客运输量:本月:实际完成数									PassengerTraffic:TheNumberOfActualCompletionThisMonth														旅客运输量:本月:实际完成数	
DYAT11035		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:本月:实际完成数									PassengerTraffic:Domestic:NumberOfActualCompletionThisMonth														旅客运输量[4_6]:国内航线:本月:实际完成数	
DYAT11036		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:其中:港澳台航线:本月:实际完成数									"PassengerTraffic:Domestic:HongKong,Macao,Taiwan:ThisMonthTheNumberOfActualCompletion"														旅客运输量[4_6]:其中:港澳台航线:本月:实际完成数	
DYAT11037		DYH011		中国民航主要运输生产指标统计					旅客运输量:国际航线:本月:实际完成数									PassengerTransportVolume:InternationalRoutes:ThisMonthTheNumberOfActualCompletion														旅客运输量[4_6]:国际航线:本月:实际完成数	
DYAT11038		DYH011		中国民航主要运输生产指标统计					货邮周转量:本月:实际完成数									RFTK:ThisMonthTheNumberOfActualCompletion														货邮周转量:本月:实际完成数	
DYAT11039		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:本月:实际完成数									RFTK:Domestic:NumberOfActualCompletionThisMonth														货邮周转量[4_6]:国内航线:本月:实际完成数	
DYAT11040		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:其中:港澳台航线:本月:实际完成数									"RFTK:Domestic:HongKong,Macao,Taiwan:ThisMonthTheNumberOfActualCompletion"														货邮周转量[4_6]:其中:港澳台航线:本月:实际完成数	
DYAT11041		DYH011		中国民航主要运输生产指标统计					货邮周转量:国际航线:本月:实际完成数									RFTK:International:NumberOfActualCompletionThisMonth														货邮周转量[4_6]:国际航线:本月:实际完成数	
DYAT11042		DYH011		中国民航主要运输生产指标统计					货邮运输量:本月:实际完成数									CargoAndMailTraffic:TheNumberOfActualCompletionThisMonth														货邮运输量:本月:实际完成数	
DYAT11043		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:本月:实际完成数									CargoAndMailTraffic:Domestic:NumberOfActualCompletionThisMonth														货邮运输量[4_6]:国内航线:本月:实际完成数	
DYAT11044		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:其中:港澳台航线:本月:实际完成数									"CargoAndMailTraffic:Domestic:HongKong,Macao,Taiwan:ThisMonthTheNumberOfActualCompletion"														货邮运输量[4_6]:其中:港澳台航线:本月:实际完成数	
DYAT11045		DYH011		中国民航主要运输生产指标统计					货邮运输量:国际航线:本月:实际完成数									CargoAndMailTraffic:International:NumberOfActualCompletionThisMonth														货邮运输量[4_6]:国际航线:本月:实际完成数	
DYAT11046		DYH011		中国民航主要运输生产指标统计					飞机日利用率:合计:本月:实际完成数									TotalAircraftUtilizationRate:TheNumberOfActualCompletionThisMonth														飞机日利用率:合计:本月:实际完成数	
DYAT11047		DYH011		中国民航主要运输生产指标统计					飞机日利用率:大中型飞机:本月:实际完成数									AircraftUtilization:Medium-SizedAircraft:TheNumberOfActualCompletionThisMonth														飞机日利用率:大中型飞机:本月:实际完成数	
DYAT11048		DYH011		中国民航主要运输生产指标统计					飞机日利用率:小型飞机:本月:实际完成数									AircraftUtilization:SmallPlane:NumberOfActualCompletionThisMonth														飞机日利用率:小型飞机:本月:实际完成数	
DYAT11049		DYH011		中国民航主要运输生产指标统计					航班效率:正班客座率:本月:实际完成数									FlightPassengerLoadFactor:ThisMonthTheNumberOfActualCompletion														航班效率:正班客座率:本月:实际完成数	
DYAT11050		DYH011		中国民航主要运输生产指标统计					航班效率:正班载运率:本月:实际完成数									FlightsPositiveLoadRate:TheNumberOfActualCompletionThisMonth														航班效率:正班载运率:本月:实际完成数	
DYAT11051		DYH011		中国民航主要运输生产指标统计					运输总周转量:本月:比上年同月增长%									TotalTransportTurnover:ThisMonthGrowthOverTheSameMonthLastYear														运输总周转量:本月:比上年同月增长%	
DYAT11052		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:本月:比上年同月增长%									TotalTransportTurnover:Domestic:ThisMonthIncreaseOverTheSameMonthLastYear														运输总周转量[4_6]:国内航线:本月:比上年同月增长%	
DYAT11053		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:其中:港澳台航线:本月:比上年同月增长%									"TotalTransportTurnover:Domestic:HongKong,Macao,Taiwan:ThisMonthGrowthOverTheSameMonthLastYear"														运输总周转量[4_6]:其中:港澳台航线:本月:比上年同月增长%	
DYAT11054		DYH011		中国民航主要运输生产指标统计					运输总周转量:国际航线:本月:比上年同月增长%									TotalTransportTurnover:InternationalRoutes:ThisMonthGrowthOverTheSameMonthLastYear														运输总周转量[4_6]:国际航线:本月:比上年同月增长%	
DYAT11055		DYH011		中国民航主要运输生产指标统计					旅客周转量:本月:比上年同月增长%									RPK:ThisMonthIncreaseOverTheSameMonthLastYear														旅客周转量:本月:比上年同月增长%	
DYAT11056		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:本月:比上年同月增长%									PassengerTurnover:Domestic:ThisMonthIncreaseOverTheSameMonthLastYear														旅客周转量[4_6]:国内航线:本月:比上年同月增长%	
DYAT11057		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:其中:港澳台航线:本月:比上年同月增长%									"PassengerTurnover:Domestic:HongKong,Macao,Taiwan:ThisMonthIncreaseOverTheSameMonthLastYear"														旅客周转量[4_6]:其中:港澳台航线:本月:比上年同月增长%	
DYAT11058		DYH011		中国民航主要运输生产指标统计					旅客周转量:国际航线:本月:比上年同月增长%									RPK:InternationalRoutes:ThisMonthIncreaseOverTheSameMonthLastYear														旅客周转量[4_6]:国际航线:本月:比上年同月增长%	
DYAT11059		DYH011		中国民航主要运输生产指标统计					旅客运输量:本月:比上年同月增长%									PassengerTraffic:ThisMonthGrowthOverTheSameMonthLastYear														旅客运输量:本月:比上年同月增长%	
DYAT11060		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:本月:比上年同月增长%									PassengerTraffic:Domestic:ThisMonthIncreaseOverTheSameMonthLastYear														旅客运输量[4_6]:国内航线:本月:比上年同月增长%	
DYAT11061		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:其中:港澳台航线:本月:比上年同月增长%									"PassengerTraffic:Domestic:HongKong,Macao,Taiwan:ThisMonthGrowthOverTheSameMonthLastYear"														旅客运输量[4_6]:其中:港澳台航线:本月:比上年同月增长%	
DYAT11062		DYH011		中国民航主要运输生产指标统计					旅客运输量:国际航线:本月:比上年同月增长%									PassengerTransportVolume:InternationalRoutes:ThisMonthIncreaseOverTheSameMonthLastYear														旅客运输量[4_6]:国际航线:本月:比上年同月增长%	
DYAT11063		DYH011		中国民航主要运输生产指标统计					货邮周转量:本月:比上年同月增长%									RFTK:ThisMonthIncreaseOverTheSameMonthLastYear														货邮周转量:本月:比上年同月增长%	
DYAT11064		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:本月:比上年同月增长%									RFTK:Domestic:ThisMonthThanTheSameMonthLastYearGrowth														货邮周转量[4_6]:国内航线:本月:比上年同月增长%	
DYAT11065		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:其中:港澳台航线:本月:比上年同月增长%									"RFTK:Domestic:HongKong,Macao,Taiwan:ThisMonthGrowthOverTheSameMonthLastYear"														货邮周转量[4_6]:其中:港澳台航线:本月:比上年同月增长%	
DYAT11066		DYH011		中国民航主要运输生产指标统计					货邮周转量:国际航线:本月:比上年同月增长%									RFTK:InternationalRoutes:ThisMonthIncreaseOverTheSameMonthLastYear														货邮周转量[4_6]:国际航线:本月:比上年同月增长%	
DYAT11067		DYH011		中国民航主要运输生产指标统计					货邮运输量:本月:比上年同月增长%									CargoAndMailTraffic:ThisMonthIncreaseOverTheSameMonthLastYear														货邮运输量:本月:比上年同月增长%	
DYAT11068		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:本月:比上年同月增长%									CargoAndMailTraffic:Domestic:ThisMonthIncreaseOverTheSameMonthLastYear														货邮运输量[4_6]:国内航线:本月:比上年同月增长%	
DYAT11069		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:其中:港澳台航线:本月:比上年同月增长%									"CargoAndMailTraffic:Domestic:HongKong,Macao,Taiwan:ThisMonthIncreaseOverTheSameMonthLastYear"														货邮运输量[4_6]:其中:港澳台航线:本月:比上年同月增长%	
DYAT11070		DYH011		中国民航主要运输生产指标统计					货邮运输量:国际航线:本月:比上年同月增长%									CargoAndMailTraffic:InternationalRoutes:ThisMonthIncreaseOverTheSameMonthLastYear														货邮运输量[4_6]:国际航线:本月:比上年同月增长%	
DYAT11071		DYH011		中国民航主要运输生产指标统计					飞机日利用率:合计:本月:比上年同月增长%									TotalAircraftUtilization:ThisMonthIncreaseOverTheSameMonthLastYear														飞机日利用率:合计:本月:比上年同月增长%	
DYAT11072		DYH011		中国民航主要运输生产指标统计					飞机日利用率:大中型飞机:本月:比上年同月增长%									AircraftUtilization:Medium-SizedAircraft:ThisMonthIncreaseOverTheSameMonthLastYear														飞机日利用率:大中型飞机:本月:比上年同月增长%	
DYAT11073		DYH011		中国民航主要运输生产指标统计					飞机日利用率:小型飞机:本月:比上年同月增长%									AircraftUtilization:SmallPlane:ThisMonthIncreaseOverTheSameMonthLastYear														飞机日利用率:小型飞机:本月:比上年同月增长%	
DYAT11074		DYH011		中国民航主要运输生产指标统计					航班效率:正班客座率:本月:比上年同月增长%									FlightPassengerLoadFactor:ThisMonthIncreaseOverTheSameMonthLastYear														航班效率:正班客座率:本月:比上年同月增长%	
DYAT11075		DYH011		中国民航主要运输生产指标统计					航班效率:正班载运率:本月:比上年同月增长%									FlightsPositiveLoadFactor:ThisMonthIncreaseOverTheSameMonthLastYear														航班效率:正班载运率:本月:比上年同月增长%	
DYAT11076		DYH011		中国民航主要运输生产指标统计					运输总周转量:当年累计:实际完成数									TotalTransportTurnover:CumulativeNumberOfActualCompletion														运输总周转量:当年累计:实际完成数	
DYAT11077		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:当年累计:实际完成数									TotalTransportTurnover:Domestic:CumulativeNumberOfActualCompletion														运输总周转量[4_6]:国内航线:当年累计:实际完成数	
DYAT11078		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:其中:港澳台航线:当年累计:实际完成数									"TotalTransportTurnover:Domestic:HongKong,MacaoAndTaiwan:CumulativeNumberOfActualCompletion"														运输总周转量[4_6]:其中:港澳台航线:当年累计:实际完成数	
DYAT11079		DYH011		中国民航主要运输生产指标统计					运输总周转量:国际航线:当年累计:实际完成数									TotalTransportTurnover:International:CumulativeNumberOfActualCompletion														运输总周转量[4_6]:国际航线:当年累计:实际完成数	
DYAT11080		DYH011		中国民航主要运输生产指标统计					旅客周转量:当年累计:实际完成数									RPK:WhenTotalNumberOfActualCompletion														旅客周转量:当年累计:实际完成数	
DYAT11081		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:当年累计:实际完成数									PassengerTurnover:Domestic:CumulativeNumberOfActualCompletion														旅客周转量[4_6]:国内航线:当年累计:实际完成数	
DYAT11082		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:其中:港澳台航线:当年累计:实际完成数									"PassengerTurnover:Domestic:HongKong,MacaoAndTaiwan:YearCumulativeNumberOfActualCompletion"														旅客周转量[4_6]:其中:港澳台航线:当年累计:实际完成数	
DYAT11083		DYH011		中国民航主要运输生产指标统计					旅客周转量:国际航线:当年累计:实际完成数									RPK:International:YearCumulativeNumberOfActualCompletion														旅客周转量[4_6]:国际航线:当年累计:实际完成数	
DYAT11084		DYH011		中国民航主要运输生产指标统计					旅客运输量:当年累计:实际完成数									PassengerTraffic:CumulativeNumberOfActualCompletion														旅客运输量:当年累计:实际完成数	
DYAT11085		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:当年累计:实际完成数									PassengerTraffic:Domestic:CumulativeNumberOfActualCompletion														旅客运输量[4_6]:国内航线:当年累计:实际完成数	
DYAT11086		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:其中:港澳台航线:当年累计:实际完成数									"PassengerTraffic:Domestic:HongKong,MacaoAndTaiwan:CumulativeNumberOfActualCompletion"														旅客运输量[4_6]:其中:港澳台航线:当年累计:实际完成数	
DYAT11087		DYH011		中国民航主要运输生产指标统计					旅客运输量:国际航线:当年累计:实际完成数									PassengerTraffic:International:CumulativeNumberOfActualCompletion														旅客运输量[4_6]:国际航线:当年累计:实际完成数	
DYAT11088		DYH011		中国民航主要运输生产指标统计					货邮周转量:当年累计:实际完成数									RFTK:CumulativeNumberOfActualCompletion														货邮周转量:当年累计:实际完成数	
DYAT11089		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:当年累计:实际完成数									RFTK:Domestic:CumulativeNumberOfActualCompletion														货邮周转量[4_6]:国内航线:当年累计:实际完成数	
DYAT11090		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:其中:港澳台航线:当年累计:实际完成数									"RFTK:Domestic:HongKong,MacaoAndTaiwan:CumulativeNumberOfActualCompletion"														货邮周转量[4_6]:其中:港澳台航线:当年累计:实际完成数	
DYAT11091		DYH011		中国民航主要运输生产指标统计					货邮周转量:国际航线:当年累计:实际完成数									RFTK:International:YearCumulativeNumberOfActualCompletion														货邮周转量[4_6]:国际航线:当年累计:实际完成数	
DYAT11092		DYH011		中国民航主要运输生产指标统计					货邮运输量:当年累计:实际完成数									CargoAndMailTraffic:TheYearTheCumulativeNumberOfActualCompletion														货邮运输量:当年累计:实际完成数	
DYAT11093		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:当年累计:实际完成数									CargoAndMailTraffic:Domestic:CumulativeNumberOfActualCompletion														货邮运输量[4_6]:国内航线:当年累计:实际完成数	
DYAT11094		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:其中:港澳台航线:当年累计:实际完成数									"CargoAndMailTraffic:Domestic:HongKong,MacaoAndTaiwan:YearCumulativeNumberOfActualCompletion"														货邮运输量[4_6]:其中:港澳台航线:当年累计:实际完成数	
DYAT11095		DYH011		中国民航主要运输生产指标统计					货邮运输量:国际航线:当年累计:实际完成数									CargoAndMailTraffic:International:YearCumulativeNumberOfActualCompletion														货邮运输量[4_6]:国际航线:当年累计:实际完成数	
DYAT11096		DYH011		中国民航主要运输生产指标统计					飞机日利用率:合计:当年累计:实际完成数									TotalAircraftUtilization:TheYearTheCumulativeNumberOfActualCompletion														飞机日利用率:合计:当年累计:实际完成数	
DYAT11097		DYH011		中国民航主要运输生产指标统计					飞机日利用率:大中型飞机:当年累计:实际完成数									AircraftUtilization:Medium-SizedAircraft:CumulativeNumberOfActualCompletion														飞机日利用率:大中型飞机:当年累计:实际完成数	
DYAT11098		DYH011		中国民航主要运输生产指标统计					飞机日利用率:小型飞机:当年累计:实际完成数									AircraftUtilization:SmallPlane:CumulativeNumberOfActualCompletion														飞机日利用率:小型飞机:当年累计:实际完成数	
DYAT11099		DYH011		中国民航主要运输生产指标统计					航班效率:正班客座率:当年累计:实际完成数									FlightPassengerLoadFactor:CumulativeNumberOfActualCompletion														航班效率:正班客座率:当年累计:实际完成数	
DYAT11100		DYH011		中国民航主要运输生产指标统计					航班效率:正班载运率:当年累计:实际完成数									FlightsPositiveLoadFactor:CumulativeNumberOfActualCompletion														航班效率:正班载运率:当年累计:实际完成数	
DYAT11101		DYH011		中国民航主要运输生产指标统计					运输总周转量:当年累计:比上年同期增长%									TotalTransportTurnover:AnnualCumulativeGrowthOverThePreviousYear														运输总周转量:当年累计:比上年同期增长%	
DYAT11102		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:当年累计:比上年同期增长%									TotalTransportTurnover:Domestic:YearCumulativeIncreaseOverThePreviousYear														运输总周转量[4_6]:国内航线:当年累计:比上年同期增长%	
DYAT11103		DYH011		中国民航主要运输生产指标统计					运输总周转量:国内航线:其中:港澳台航线:当年累计:比上年同期增长%									"TotalTransportTurnover:Domestic:HongKong,MacaoAndTaiwan:TheAnnualCumulativeGrowthOverThePreviousYear"														运输总周转量[4_6]:其中:港澳台航线:当年累计:比上年同期增长%	
DYAT11104		DYH011		中国民航主要运输生产指标统计					运输总周转量:国际航线:当年累计:比上年同期增长%									TotalTransportTurnover:International:AnnualCumulativeGrowthOverThePreviousYear														运输总周转量[4_6]:国际航线:当年累计:比上年同期增长%	
DYAT11105		DYH011		中国民航主要运输生产指标统计					旅客周转量:当年累计:比上年同期增长%									PassengerTurnover:AnnualCumulativeGrowthOverThePreviousYear														旅客周转量:当年累计:比上年同期增长%	
DYAT11106		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:当年累计:比上年同期增长%									PassengerTurnover:Domestic:YearCumulativeIncreaseOverThePreviousYear														旅客周转量[4_6]:国内航线:当年累计:比上年同期增长%	
DYAT11107		DYH011		中国民航主要运输生产指标统计					旅客周转量:国内航线:其中:港澳台航线:当年累计:比上年同期增长%									"PassengerTurnover:Domestic:HongKong,MacaoAndTaiwan:TheAnnualCumulativeGrowthOverThePreviousYear"														旅客周转量[4_6]:其中:港澳台航线:当年累计:比上年同期增长%	
DYAT11108		DYH011		中国民航主要运输生产指标统计					旅客周转量:国际航线:当年累计:比上年同期增长%									RPK:International:AnnualCumulativeGrowthOverThePreviousYear														旅客周转量[4_6]:国际航线:当年累计:比上年同期增长%	
DYAT11109		DYH011		中国民航主要运输生产指标统计					旅客运输量:当年累计:比上年同期增长%									PassengerTraffic:TheAnnualCumulativeGrowthOverThePreviousYear														旅客运输量:当年累计:比上年同期增长%	
DYAT11110		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:当年累计:比上年同期增长%									PassengerTraffic:Domestic:YearCumulativeIncreaseOverThePreviousYear														旅客运输量[4_6]:国内航线:当年累计:比上年同期增长%	
DYAT11111		DYH011		中国民航主要运输生产指标统计					旅客运输量:国内航线:其中:港澳台航线:当年累计:比上年同期增长%									"PassengerTraffic:Domestic:HongKong,MacaoAndTaiwan:TheAnnualCumulativeGrowthOverThePreviousYear"														旅客运输量[4_6]:其中:港澳台航线:当年累计:比上年同期增长%	
DYAT11112		DYH011		中国民航主要运输生产指标统计					旅客运输量:国际航线:当年累计:比上年同期增长%									PassengerTraffic:International:AnnualCumulativeGrowthOverThePreviousYear														旅客运输量[4_6]:国际航线:当年累计:比上年同期增长%	
DYAT11113		DYH011		中国民航主要运输生产指标统计					货邮周转量:当年累计:比上年同期增长%									RFTK:YearCumulativeIncreaseOverThePreviousYear														货邮周转量:当年累计:比上年同期增长%	
DYAT11114		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:当年累计:比上年同期增长%									RFTK:Domestic:YearCumulativeIncreaseOverThePreviousYear														货邮周转量[4_6]:国内航线:当年累计:比上年同期增长%	
DYAT11115		DYH011		中国民航主要运输生产指标统计					货邮周转量:国内航线:其中:港澳台航线:当年累计:比上年同期增长%									"RFTK:Domestic:HongKong,MacaoAndTaiwan:TheAnnualCumulativeGrowthOverThePreviousYear"														货邮周转量[4_6]:其中:港澳台航线:当年累计:比上年同期增长%	
DYAT11116		DYH011		中国民航主要运输生产指标统计					货邮周转量:国际航线:当年累计:比上年同期增长%									RFTK:International:AnnualCumulativeGrowthOverThePreviousYear														货邮周转量[4_6]:国际航线:当年累计:比上年同期增长%	
DYAT11117		DYH011		中国民航主要运输生产指标统计					货邮运输量:当年累计:比上年同期增长%									CargoAndMailTraffic:TheAnnualCumulativeGrowthOverThePreviousYear														货邮运输量:当年累计:比上年同期增长%	
DYAT11118		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:当年累计:比上年同期增长%									CargoAndMailTraffic:Domestic:YearCumulativeIncreaseOverThePreviousYear														货邮运输量[4_6]:国内航线:当年累计:比上年同期增长%	
DYAT11119		DYH011		中国民航主要运输生产指标统计					货邮运输量:国内航线:其中:港澳台航线:当年累计:比上年同期增长%									"CargoAndMailTraffic:Domestic:HongKong,MacaoAndTaiwan:TheAnnualCumulativeGrowthOverThePreviousYear"														货邮运输量[4_6]:其中:港澳台航线:当年累计:比上年同期增长%	
DYAT11120		DYH011		中国民航主要运输生产指标统计					货邮运输量:国际航线:当年累计:比上年同期增长%									CargoAndMailTraffic:International:AnnualCumulativeGrowthOverThePreviousYear														货邮运输量[4_6]:国际航线:当年累计:比上年同期增长%	
DYAT11121		DYH011		中国民航主要运输生产指标统计					飞机日利用率:合计:当年累计:比上年同期增长%									TotalAircraftUtilizationRate:TheAnnualCumulativeGrowthOverThePreviousYear														飞机日利用率:合计:当年累计:比上年同期增长%	
DYAT11122		DYH011		中国民航主要运输生产指标统计					飞机日利用率:大中型飞机:当年累计:比上年同期增长%									AircraftUtilization:Medium-SizedAircraft:TheAnnualCumulativeGrowthOverThePreviousYear														飞机日利用率:大中型飞机:当年累计:比上年同期增长%	
DYAT11123		DYH011		中国民航主要运输生产指标统计					飞机日利用率:小型飞机:当年累计:比上年同期增长%									AircraftUtilization:SmallPlane:TheAnnualCumulativeGrowthOverThePreviousYear														飞机日利用率:小型飞机:当年累计:比上年同期增长%	
DYAT11124		DYH011		中国民航主要运输生产指标统计					航班效率:正班客座率:当年累计:比上年同期增长%									FlightPassengerLoadFactor:YearCumulativeIncreaseOverThePreviousYear														航班效率:正班客座率:当年累计:比上年同期增长%	
DYAT11125		DYH011		中国民航主要运输生产指标统计					航班效率:正班载运率:当年累计:比上年同期增长%									FlightsPositiveLoadFactor:YearCumulativeIncreaseOverThePreviousYear														航班效率:正班载运率:当年累计:比上年同期增长%	
DYH012		DYH012		CPI预测值					CPI预测值									CPI_estimate														CPI预测值	
DYCE12001		DYH012		CPI预测值					预测值									ForecastValue														预测值	
DYCE12002		DYH012		CPI预测值					预测者									Forecasters														预测者	
DYCE12003		DYH012		CPI预测值					预测时间									ForecastDate														预测时间	
DYH013		DYH013		全国铁路主要指标完成情况					全国铁路主要指标完成情况									NationalRailwayMainIndicators														全国铁路主要指标完成情况	
DYNR13001		DYH013		全国铁路主要指标完成情况					铁路运输:计算单位									RailTransport:ComputeUnits														一、铁路运输:计算单位	
DYNR13002		DYH013		全国铁路主要指标完成情况					旅客发送量:计算单位									PassengerCapacity:UnitOf														1.旅客发送量:计算单位	
DYNR13003		DYH013		全国铁路主要指标完成情况					旅客发送量:其中:国家铁路:计算单位									PassengerVolume:Where:NationalRailway:CalculateUnit														1.旅客发送量[4_6]:其中:国家铁路:计算单位	
DYNR13004		DYH013		全国铁路主要指标完成情况					旅客发送量:非控股合资铁路:计算单位									PassengerVolume:Non-ControllingJointVentureRailways:CalculatingUnit														1.旅客发送量[4_6]:非控股合资铁路:计算单位	
DYNR13005		DYH013		全国铁路主要指标完成情况					旅客发送量:地方铁路:计算单位									PassengerVolume:LocalRailway:TheUnit														1.旅客发送量[4_6]:地方铁路:计算单位	
DYNR13006		DYH013		全国铁路主要指标完成情况					旅客周转量:计算单位									PassengerTurnover:CalculationUnit														2.旅客周转量:计算单位	
DYNR13007		DYH013		全国铁路主要指标完成情况					旅客周转量:其中:国家铁路:计算单位									Rpk:Where:NationalRailway:CalculateUnit														2.旅客周转量[4_6]:其中:国家铁路:计算单位	
DYNR13008		DYH013		全国铁路主要指标完成情况					旅客周转量:非控股合资铁路:计算单位									Rpk:Non-ControllingJointVentureRailways:ComputeUnits														2.旅客周转量[4_6]:非控股合资铁路:计算单位	
DYNR13009		DYH013		全国铁路主要指标完成情况					旅客周转量:地方铁路:计算单位									Rpk:LocalRailway:TheUnit														2.旅客周转量[4_6]:地方铁路:计算单位	
DYNR13010		DYH013		全国铁路主要指标完成情况					日均装车数:计算单位									NumberOfDailyLoading:CalculatingUnit														3.日均装车数:计算单位	
DYNR13011		DYH013		全国铁路主要指标完成情况					货运总发送量:计算单位									FreightTotalTransmissionCapacity:UnitOf														4.货运总发送量:计算单位	
DYNR13012		DYH013		全国铁路主要指标完成情况					货运总发送量:其中:国家铁路:计算单位									TotalFreightTrafficVolume:Where:NationalRailway:CalculateUnit														4.货运总发送量[4_6]:其中:国家铁路:计算单位	
DYNR13013		DYH013		全国铁路主要指标完成情况					货运总发送量:非控股合资铁路:计算单位									TotalFreightTrafficVolume:Non-ControllingJointVentureRailways:CalculatingUnit														4.货运总发送量[4_6]:非控股合资铁路:计算单位	
DYNR13014		DYH013		全国铁路主要指标完成情况					货运总发送量:地方铁路:计算单位									TotalFreightTrafficVolume:LocalRailway:TheUnit														4.货运总发送量[4_6]:地方铁路:计算单位	
DYNR13015		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:计算单位									TotalDeliveryVolumeOfFreight:FreightVolume:CalculatingUnit														4.货运总发送量:①货物发送量:计算单位	
DYNR13016		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:其中:国家铁路:计算单位									TotalDeliveryVolumeOfFreight:FreightVolume:Where:NationalRailway:ComputeUnits														4.货运总发送量:①货物发送量[4_6]:其中:国家铁路:计算单位	
DYNR13017		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:非控股合资铁路:计算单位									TotalDeliveryVolumeOfFreight:FreightVolume:Non-ControllingJointVentureRailways:ComputeUnits														4.货运总发送量:①货物发送量[4_6]:非控股合资铁路:计算单位	
DYNR13018		DYH013		全国铁路主要指标完成情况					货运总发送量:货物发送量:地方铁路:计算单位									TotalDeliveryVolumeOfFreight:FreightVolume:LocalRailway:TheUnit														4.货运总发送量:①货物发送量[4_6]:地方铁路:计算单位	
DYNR13019		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:计算单位									TotalFreightTrafficVolume:ParcelDeliveryVolume:CalculatingUnit														4.货运总发送量:②行包发送量:计算单位	
DYNR13020		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:其中:国家铁路:计算单位									TotalFreightTrafficVolume:ParcelDeliveryVolume:Where:NationalRailway:CalculateUnit														4.货运总发送量:②行包发送量[4_6]:其中:国家铁路:计算单位	
DYNR13021		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:非控股合资铁路:计算单位									TotalFreightTrafficVolume:ParcelDeliveryVolume:Non-ControllingJointVentureRailways:CalculatingUnit														4.货运总发送量:②行包发送量[4_6]:非控股合资铁路:计算单位	
DYNR13022		DYH013		全国铁路主要指标完成情况					货运总发送量:行包发送量:地方铁路:计算单位									TotalFreightTrafficVolume:ParcelDeliveryVolume:LocalRailway:TheUnit														4.货运总发送量:②行包发送量[4_6]:地方铁路:计算单位	
DYNR13023		DYH013		全国铁路主要指标完成情况					货运总周转量:计算单位									TotalCargoTurnover:CalculationUnit														5.货运总周转量:计算单位	
